<<<<<<< HEAD
,file_name,id,n_vertices,n_triangles,n_quads,bounding_box,barycenter,classification,volume,surface_area
686,data/benchmark/db/12/m1288/m1288.off,1288,4506,2674.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.3156216  0.49999988 0.13210516],winged_vehicle,0.008102645190570516,0.8327138388956274
687,data/benchmark/db/12/m1259/m1259.off,1259,20307,11310.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.5612765  0.35139778 0.20711687],winged_vehicle,0.0010979248977415138,1.1484468594251067
688,data/benchmark/db/12/m1201/m1201.off,1201,20307,11310.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.5612765  0.35139778 0.20711687],winged_vehicle,0.0010979248977415138,1.1484468594251067
689,data/benchmark/db/12/m1217/m1217.off,1217,915,594.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.31579006 0.08859317 0.5600353 ],winged_vehicle,0.0056518040710844195,0.5074111977206368
690,data/benchmark/db/12/m1239/m1239.off,1239,1284,676.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.5935414  0.39666963 0.09435648],winged_vehicle,0.013058898784414467,1.010969174131566
691,data/benchmark/db/12/m1207/m1207.off,1207,1236,669.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.6931292  0.09135568 0.20582952],winged_vehicle,0.002049268244383976,0.37856863026582815
692,data/benchmark/db/12/m1213/m1213.off,1213,762,504.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.24152938 0.05705998 0.35869232],winged_vehicle,0.002428537176461509,0.33594180932947876
693,data/benchmark/db/12/m1289/m1289.off,1289,15234,9746.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.3581718  0.5000071  0.12131131],winged_vehicle,0.004900694043999954,0.8045580325158287
694,data/benchmark/db/12/m1241/m1241.off,1241,1440,720.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.60450566 0.36452338 0.08328892],winged_vehicle,0.01339901707631827,1.0920579429089474
695,data/benchmark/db/12/m1247/m1247.off,1247,2331,1546.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.3539409  0.11560275 0.5643955 ],winged_vehicle,0.009593066055152706,0.7274200002159125
696,data/benchmark/db/12/m1292/m1292.off,1292,8733,5036.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.34761795 0.49900573 0.11717174],winged_vehicle,0.002405307846370195,0.6179586659767651
697,data/benchmark/db/12/m1257/m1257.off,1257,26436,17370.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.252554   0.39032802 0.08531236],winged_vehicle,0.0021227428695546192,0.4039369985315795
698,data/benchmark/db/12/m1237/m1237.off,1237,636,480.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.50000006 0.10422023 0.5025288 ],winged_vehicle,0.006810372285110686,0.6775998332786907
699,data/benchmark/db/12/m1231/m1231.off,1231,237,132.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.3303555  0.08029199 0.39144257],winged_vehicle,0.004999405215544541,0.6491161812876551
700,data/benchmark/db/12/m1229/m1229.off,1229,10164,6422.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.26286736 0.38728514 0.06146692],winged_vehicle,0.006301945744064235,0.7043292770920121
701,data/benchmark/db/12/m1209/m1209.off,1209,732,480.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.500347   0.09674776 0.50043464],winged_vehicle,0.019664236823246813,1.0496035059304833
702,data/benchmark/db/12/m1235/m1235.off,1235,579,376.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.50000006 0.10601491 0.6111739 ],winged_vehicle,0.006476034105629025,0.7170104636196951
703,data/benchmark/db/12/m1287/m1287.off,1287,2142,1188.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.22456475 0.50003    0.04970655],winged_vehicle,0.0011579726689922658,0.33945561552629355
704,data/benchmark/db/12/m1223/m1223.off,1223,3351,2230.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.3553045  0.06535351 0.4486719 ],winged_vehicle,0.004970446028484407,0.6265185256679213
705,data/benchmark/db/12/m1286/m1286.off,1286,1002,428.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.3195385  0.5000758  0.05807145],winged_vehicle,0.0016379380263260462,0.38964449368584353
706,data/benchmark/db/12/m1211/m1211.off,1211,1458,852.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.5696712  0.09454136 0.50480205],winged_vehicle,0.002596693830602379,0.726303764275474
707,data/benchmark/db/12/m1265/m1265.off,1265,1269,680.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.6807154  0.09106077 0.2060236 ],winged_vehicle,0.0012692375915350357,0.37825706917009244
708,data/benchmark/db/12/m1263/m1263.off,1263,3732,2092.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.6121771  0.47151414 0.09735627],winged_vehicle,0.008373889177386943,1.1539934414040987
709,data/benchmark/db/12/m1298/m1298.off,1298,903,542.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.37562892 0.10877815 0.5335996 ],winged_vehicle,0.011127290868396526,0.7994585707223996
710,data/benchmark/db/12/m1253/m1253.off,1253,1044,476.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.57518405 0.37029043 0.08920573],winged_vehicle,0.0076205847661858,0.9678505086729965
711,data/benchmark/db/12/m1255/m1255.off,1255,9501,6441.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.60614    0.10010521 0.2662163 ],winged_vehicle,0.011083673614729998,0.9219031886806572
712,data/benchmark/db/12/m1290/m1290.off,1290,837,372.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.21975657 0.5000904  0.05597666],winged_vehicle,0.0014538678455248465,0.43873269220719685
713,data/benchmark/db/12/m1291/m1291.off,1291,816,444.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.306187   0.5002146  0.08763267],winged_vehicle,0.004079625283930601,0.6911641645914846
714,data/benchmark/db/12/m1299/m1299.off,1299,630,264.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.33095965 0.3121751  0.55481035],winged_vehicle,0.01315252655136793,0.6282908383521278
715,data/benchmark/db/12/m1219/m1219.off,1219,555,364.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.06866541 0.3755804  0.54406357],winged_vehicle,0.006767019165231639,0.6182827753874013
716,data/benchmark/db/12/m1251/m1251.off,1251,3594,2237.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.3440033  0.10043817 0.4794    ],winged_vehicle,0.016165847659916716,1.1082490489431327
717,data/benchmark/db/12/m1233/m1233.off,1233,699,516.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.2687498  0.09514754 0.494957  ],winged_vehicle,0.005423318127279697,0.48637797517829545
718,data/benchmark/db/12/m1215/m1215.off,1215,486,308.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.09121352 0.36000264 0.6080735 ],winged_vehicle,0.007592404061498398,0.7011656202326828
719,data/benchmark/db/12/m1227/m1227.off,1227,795,324.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.6261064  0.3968272  0.07015565],winged_vehicle,0.003994690093030315,0.603583599531026
720,data/benchmark/db/12/m1243/m1243.off,1243,846,596.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.35113516 0.09121566 0.53795195],winged_vehicle,0.005039902093640508,0.6619575276992095
721,data/benchmark/db/12/m1203/m1203.off,1203,1314,874.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.25854    0.6561672  0.11948644],winged_vehicle,0.005440707894544079,0.49535893571249084
722,data/benchmark/db/12/m1261/m1261.off,1261,1293,652.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.63360363 0.3726654  0.09183054],winged_vehicle,0.013921736788585996,0.8683653764449489
723,data/benchmark/db/12/m1245/m1245.off,1245,645,426.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.5        0.08014484 0.31997305],winged_vehicle,0.0061385935889287195,0.5730289262468253
724,data/benchmark/db/12/m1205/m1205.off,1205,1107,556.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.5822189  0.3997773  0.10722429],winged_vehicle,0.021777277750925618,1.0494941075713748
725,data/benchmark/db/12/m1249/m1249.off,1249,930,616.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.6924869  0.32771486 0.11867417],winged_vehicle,0.015005929208388908,0.741137545518241
726,data/benchmark/db/12/m1221/m1221.off,1221,1116,688.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.789727   0.43521905 0.1025611 ],winged_vehicle,0.019789600216306068,0.9468282804652415
727,data/benchmark/db/13/m1395/m1395.off,1395,2454,1221.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.29616898 0.43184564 0.3111606 ],winged_vehicle,0.010144869494591771,1.039580008559315
728,data/benchmark/db/13/m1331/m1331.off,1331,153,51.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.47320867 0.17449516 0.3809881 ],helicopter,0.07399443168113869,0.9088031131487612
729,data/benchmark/db/13/m1313/m1313.off,1313,4830,2952.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.33734423 0.49991184 0.15047179],helicopter,0.009371605185631968,0.6846508058760528
730,data/benchmark/db/13/m1321/m1321.off,1321,8256,5138.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.34545523 0.15350755 0.6180065 ],helicopter,0.004057917735517,0.3365204675587467
731,data/benchmark/db/13/m1397/m1397.off,1397,30201,18674.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.3746339  0.12411591 0.3250506 ],winged_vehicle,0.008476086456699292,1.0447865613944307
732,data/benchmark/db/13/m1311/m1311.off,1311,3018,2008.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.44664702 0.13008016 0.4248189 ],helicopter,0.003840561102884987,0.33769907494287005
733,data/benchmark/db/13/m1399/m1399.off,1399,1071,613.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.37645715 0.2628634  0.6021027 ],winged_vehicle,0.01391759843624065,0.9726688540060751
734,data/benchmark/db/13/m1363/m1363.off,1363,86127,36002.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.3906065  0.5206574  0.13375604],winged_vehicle,0.010216852657707595,1.5374078591644287
735,data/benchmark/db/13/m1307/m1307.off,1307,55362,34708.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.37670574 0.10241116 0.6562272 ],helicopter,0.006792787114991215,0.5955804606506784
736,data/benchmark/db/13/m1305/m1305.off,1305,21315,14168.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.5258519  0.15471636 0.09335986],helicopter,0.004306375797804661,0.2705728664169163
737,data/benchmark/db/13/m1359/m1359.off,1359,795,508.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.24707402 0.20353884 0.46670374],winged_vehicle,0.015763318900387697,0.9465901961420365
738,data/benchmark/db/13/m1355/m1355.off,1355,23190,13354.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.45847738 0.46497473 0.15234774],winged_vehicle,0.009184631395831665,0.7201994634333616
739,data/benchmark/db/13/m1351/m1351.off,1351,38961,24466.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.11665165 0.08584314 0.32030678],balloon_vehicle,0.01751547269606235,0.5715163131411393
740,data/benchmark/db/13/m1398/m1398.off,1398,13527,8748.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.3608643  0.09628233 0.53371847],winged_vehicle,0.02080172967161463,1.463166804297554
741,data/benchmark/db/13/m1350/m1350.off,1350,3291,1976.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.38388136 0.15815866 0.07356293],balloon_vehicle,0.02765597658601201,0.6701576756971129
742,data/benchmark/db/13/m1303/m1303.off,1303,702,401.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.42503613 0.19098479 0.36428577],helicopter,0.02175932830075611,1.6299329491483368
743,data/benchmark/db/13/m1371/m1371.off,1371,4674,2565.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.22180793 0.12299248 0.6438675 ],winged_vehicle,0.024587325239128335,0.8311031853055814
744,data/benchmark/db/13/m1329/m1329.off,1329,1995,1243.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.4097018  0.31970403 0.46969232],helicopter,0.03798713005853813,1.8917065547658243
745,data/benchmark/db/13/m1346/m1346.off,1346,2226,1375.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.16901234 0.18214099 0.45696062],balloon_vehicle,0.02863069843740297,0.6317737170869598
746,data/benchmark/db/13/m1333/m1333.off,1333,1317,900.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.42076486 0.10822456 0.4394795 ],helicopter,0.0038070657901411752,1.2766567282869086
747,data/benchmark/db/13/m1352/m1352.off,1352,9894,6348.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.46863344 0.1861772  0.17864327],balloon_vehicle,0.037522519826353365,0.8141001660789156
748,data/benchmark/db/13/m1325/m1325.off,1325,4635,2438.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.42971128 0.55880964 0.11511151],helicopter,0.005582670270348915,0.5500026960036559
749,data/benchmark/db/13/m1335/m1335.off,1335,963,626.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.3283226  0.10340639 0.46971092],helicopter,0.0031235191992898172,1.255771133728941
750,data/benchmark/db/13/m1367/m1367.off,1367,78972,51359.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.21121965 0.12314022 0.48028874],winged_vehicle,0.004424246245636393,0.8195159272601369
751,data/benchmark/db/13/m1315/m1315.off,1315,1530,844.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.35250637 0.50007707 0.09877357],helicopter,0.0032015322901200642,0.4986164320378943
752,data/benchmark/db/13/m1347/m1347.off,1347,9165,6274.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.168298   0.14597495 0.5354932 ],balloon_vehicle,0.047959402162938515,0.9322869471473318
753,data/benchmark/db/13/m1373/m1373.off,1373,18294,11598.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.24515246 0.5364908  0.17499194],winged_vehicle,0.008266850874750114,0.9820724193107075
754,data/benchmark/db/13/m1396/m1396.off,1396,4059,2476.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.32866898 0.7153865  0.11761834],winged_vehicle,0.006358753754245835,1.3003907169947082
755,data/benchmark/db/13/m1319/m1319.off,1319,1794,1004.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.28439137 0.49973702 0.09634025],helicopter,0.0021826389222239723,0.21303371332678517
756,data/benchmark/db/13/m1365/m1365.off,1365,2154,1196.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.36461067 0.3803415  0.10659265],winged_vehicle,0.0034756422325142784,1.08753574981799
757,data/benchmark/db/13/m1349/m1349.off,1349,1296,640.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.4858333  0.13479899 0.14961125],balloon_vehicle,0.02377114087770414,0.60853519080583
758,data/benchmark/db/13/m1300/m1300.off,1300,117,76.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.37425885 0.06393782 0.45834687],winged_vehicle,0.007783666417650523,0.9675315237881029
759,data/benchmark/db/13/m1361/m1361.off,1361,3114,2008.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.42838472 0.12447316 0.5564215 ],winged_vehicle,0.017491942349804786,1.1208681011108867
760,data/benchmark/db/13/m1357/m1357.off,1357,28992,32216.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.54405    0.1331449  0.22494543],winged_vehicle,1.9965161315190288e-19,1.3023097992541932
761,data/benchmark/db/13/m1369/m1369.off,1369,3012,1720.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.41826338 0.21520215 0.1232537 ],winged_vehicle,0.004330049744367548,0.5501283684235644
762,data/benchmark/db/13/m1317/m1317.off,1317,3528,2060.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.43802795 0.3470536  0.08331563],helicopter,0.0059443637948177214,0.6235545266440745
763,data/benchmark/db/13/m1309/m1309.off,1309,6138,3460.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.63799465 0.14091033 0.34116915],helicopter,0.0010948212003971058,0.3402659098115268
764,data/benchmark/db/13/m1301/m1301.off,1301,222,144.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.33700988 0.08000132 0.45872393],winged_vehicle,0.006111644163462335,0.5342471444348545
765,data/benchmark/db/13/m1327/m1327.off,1327,23553,14167.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.39639044 0.37313265 0.17394459],helicopter,0.0068236351057098,0.3691339827866752
766,data/benchmark/db/13/m1323/m1323.off,1323,18408,10670.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.42900974 0.28951436 0.55283535],helicopter,0.0062120614311889,0.3519831363421478
767,data/benchmark/db/13/m1353/m1353.off,1353,6372,4147.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.26036406 0.48069632 0.18779606],winged_vehicle,0.008956764077683036,0.9657193894092003
768,data/benchmark/db/13/m1348/m1348.off,1348,2385,1382.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.16873623 0.17566158 0.46068603],balloon_vehicle,0.027450019188847857,0.6305277049253865
769,data/benchmark/db/0/m70/m70.off,70,960,560.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.2397264  0.09855123 0.60813326],underwater_creature,0.008527540448413565,0.43209845766683946
770,data/benchmark/db/0/m25/m25.off,25,3747,2494.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.42130345 0.30572897 0.44065985],arthropod,0.007338916100378882,0.37317197550990855
771,data/benchmark/db/0/m74/m74.off,74,486,336.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.18431918 0.16889794 0.71176296],underwater_creature,0.007677941090881796,0.36207089800922565
772,data/benchmark/db/0/m16/m16.off,16,7998,5162.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.42780173 0.10781746 0.37094072],arthropod,0.006138344492967943,0.35479161764906936
773,data/benchmark/db/0/m18/m18.off,18,12750,8324.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.497272   0.19068354 0.39549845],arthropod,0.0016331121859530808,0.4422394833445295
774,data/benchmark/db/0/m21/m21.off,21,1038,556.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.50000006 0.30598027 0.37971178],arthropod,0.01716576533617766,0.979927114964957
775,data/benchmark/db/0/m48/m48.off,48,1281,824.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.25700825 0.23323621 0.59405947],flying_creature,0.053001348073334176,0.7291413930732636
776,data/benchmark/db/0/m20/m20.off,20,4872,3042.0,0,[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1.],[0.4677695  0.2262394  0.46392694],arthropod,0.013994609934714464,0.8736622034217493
