,file_name,id,n_vertices,n_triangles,n_quads,bounding_box,classification,volume,surface_area,bounding_box_ratio,compactness,bounding_box_volume,diameter,eccentricity,angle_three_vertices,barycenter_vertice,two_vertices,square_area_triangle,cube_volume_tetrahedron
1253,data\benchmark\db\4\m438\m438.off,438,30,19.0,0,"[0.025    0.025    0.025    0.580139 0.025    0.025    0.580139 0.025
 0.639653 0.025    0.025    0.639653 0.025    0.975    0.025    0.580139
 0.975    0.025    0.580139 0.975    0.639653 0.025    0.975    0.639653]",,0.3328907763944907,2.9801383343549057,1.6806317567825317,45.873131802913306,0.36181047558784485,1.1500722169876099,1.9753544903402958,[2. 0. 0. 0. 0. 0. 0. 0. 0. 1.],[4. 0. 0. 0. 0. 0. 1. 0. 2. 1.],[2. 0. 0. 0. 2. 0. 0. 0. 0. 1.],[2. 0. 0. 0. 0. 0. 0. 0. 0. 1.],[1. 0. 0. 0. 0. 0. 0. 0. 0. 1.]
1254,data\benchmark\db\4\m439\m439.off,439,1068,532.0,0,"[0.025    0.025    0.025    0.588834 0.025    0.025    0.588834 0.025
 0.975    0.025    0.025    0.975    0.025    0.191202 0.025    0.588834
 0.191202 0.025    0.588834 0.191202 0.975    0.025    0.191202 0.975   ]",building,0.004206985783724924,1.522090847735384,5.099318981170654,54.36710420737018,0.10977158695459366,1.1057316064834595,16.518103127676376,[18. 18. 18.  9. 10.  7.  8.  5.  1.  1.],[107. 115.   7.   8.   9.   9.  15.   7.   6.   1.],[96. 16. 38.  0.  0.  0.  0.  0.  0. 28.],[45. 20. 12.  5.  5.  6.  1.  0.  0.  1.],[ 5.  4.  8. 15. 18.  9.  7.  2.  3.  1.]
1255,data\benchmark\db\4\m440\m440.off,440,1233,906.0,0,"[0.025    0.025    0.025    0.651804 0.025    0.025    0.651804 0.025
 0.975    0.025    0.025    0.975    0.025    0.465722 0.025    0.651804
 0.465722 0.025    0.651804 0.465722 0.975    0.025    0.465722 0.975   ]",,0.042106509053573035,2.9652941683273317,2.0935237407684326,127.0658166855696,0.29597046971321106,1.1356182098388672,9.35736850822394,[24. 19. 22. 12.  9.  9. 12.  2.  0.  1.],[71. 89. 47. 28. 44.  7. 22. 11.  8.  1.],[122.  36.  21.   6.   5.  11.   1.   2.   0.   1.],[60. 18. 11.  8.  6.  2.  2.  2.  0.  1.],[10. 10. 15. 22.  9.  2.  7.  6.  1.  1.]
1256,data\benchmark\db\4\m441\m441.off,441,6258,2283.0,0,"[0.025    0.025    0.025    0.677893 0.025    0.025    0.677893 0.025
 0.975    0.025    0.025    0.975    0.025    0.437597 0.025    0.677893
 0.437597 0.025    0.677893 0.437597 0.975    0.025    0.437597 0.975   ]",building,0.20664043799334952,4.598090006072737,2.2280774116516113,213.85762906822634,0.28922784328460693,1.1097097396850586,7.374107906278147,[ 82. 114. 107.  74.  69.  57.  22.  19.  12.   1.],[ 38. 112. 187. 238. 249. 445. 183. 146.  69.   1.],[551. 398.  33.  34.  14.   6.   1.   5.   0.   1.],[242. 139.  80.  49.  28.   9.   6.   3.   0.   1.],[ 8. 29. 72. 78. 87. 66. 47. 23.  7.  1.]
1257,data\benchmark\db\4\m442\m442.off,442,80352,38276.0,0,"[0.025    0.025    0.025    0.975    0.025    0.025    0.975    0.025
 0.784205 0.025    0.025    0.784205 0.025    0.276442 0.025    0.975
 0.276442 0.025    0.975    0.276442 0.784205 0.025    0.276442 0.784205]",,0.005434208284200064,3.136258409842993,3.526960611343384,418.472936519614,0.21136753261089325,0.9896295070648193,8.724228329851758,"[1.205e+03 1.573e+03 1.245e+03 1.021e+03 7.350e+02 5.590e+02 4.470e+02
 2.560e+02 1.010e+02 1.000e+00]","[2.496e+03 8.213e+03 6.265e+03 3.865e+03 4.410e+02 4.000e+00 1.900e+01
 6.400e+01 5.900e+01 1.000e+00]","[1.1613e+04 8.1300e+02 7.1200e+02 1.3000e+02 6.4000e+01 2.9000e+01
 2.5000e+01 5.0000e+00 0.0000e+00 1.0000e+00]","[5.333e+03 1.351e+03 3.520e+02 7.700e+01 1.900e+01 4.000e+00 3.000e+00
 2.000e+00 1.000e+00 1.000e+00]","[3.470e+02 1.182e+03 1.489e+03 1.257e+03 7.310e+02 2.820e+02 5.000e+01
 1.500e+01 3.000e+00 1.000e+00]"
1258,data\benchmark\db\4\m443\m443.off,443,852,417.0,0,"[0.025    0.025    0.025    0.578512 0.025    0.025    0.578512 0.025
 0.975    0.025    0.025    0.975    0.025    0.464669 0.025    0.578512
 0.464669 0.025    0.578512 0.464669 0.975    0.025    0.464669 0.975   ]",building,0.11801876721039989,1.6236660190481609,2.0982677936553955,12.459900320741292,0.26209619641304016,1.0613646507263184,9.34288235406044,[11. 13. 13.  9. 11.  9.  5.  2.  2.  1.],[ 5.  9. 29. 22. 25. 41. 34. 40. 21.  1.],[91. 32.  6.  0.  6.  0.  6.  0.  0.  1.],[30. 15. 11.  7.  6.  4.  1.  0.  1.  1.],[ 2.  8.  7.  8.  7. 14.  5.  3.  2.  1.]
1259,data\benchmark\db\4\m444\m444.off,444,10524,6208.0,0,"[0.025    0.025    0.025    0.975    0.025    0.025    0.975    0.025
 0.782863 0.025    0.025    0.782863 0.025    0.323063 0.025    0.975
 0.323063 0.025    0.975    0.323063 0.782863 0.025    0.323063 0.782863]",,0.02760553520888606,4.6672914517508435,3.0179874897003174,611.9228614410555,0.2465912103652954,1.1249470710754395,7.6420213054721815,[163. 200. 170. 123.  97.  89.  47.  29.  17.   1.],[257. 491. 703. 437. 384. 333. 110.  57.  33.   1.],"[1.553e+03 1.310e+02 3.400e+01 1.600e+01 1.200e+01 5.000e+00 2.000e+00
 0.000e+00 0.000e+00 1.000e+00]",[446. 235. 116.  61.  26.  25.  13.   5.   8.   1.],[ 60. 112. 127. 147. 113.  88.  39.  12.   3.   1.]
1260,data\benchmark\db\4\m445\m445.off,445,6060,3536.0,0,"[0.025    0.025    0.025    0.975    0.025    0.025    0.975    0.025
 0.851975 0.025    0.025    0.851975 0.025    0.4126   0.025    0.975
 0.4126   0.025    0.975    0.4126   0.851975 0.025    0.4126   0.851975]",building,0.018860826530600727,3.11502703053267,2.3630635738372803,220.0924264437646,0.34273678064346313,1.1749520301818848,11.118519212664156,[ 84.  97. 102.  85.  68.  42.  29.  21.  10.   1.],[105. 317. 110. 177. 431. 253. 117.  94.  11.   1.],[882. 102.  18.   2.   3.   2.   0.   0.   0.   1.],[262.  94.  68.  44.  33.  16.  14.   5.   2.   1.],[23. 51. 77. 79. 69. 45. 31. 24.  4.  1.]
1261,data\benchmark\db\4\m446\m446.off,446,61872,35236.0,0,"[0.025    0.025    0.025    0.975    0.025    0.025    0.975    0.025
 0.690334 0.025    0.025    0.690334 0.025    0.278717 0.025    0.975
 0.278717 0.025    0.975    0.278717 0.690334 0.025    0.278717 0.690334]",,0.012361074012358576,0.9662131879984107,3.4981720447540283,8.113173798734374,0.1875976324081421,0.9790562391281128,11.99027578042427,"[9.200e+02 1.228e+03 9.330e+02 7.850e+02 6.380e+02 4.640e+02 2.900e+02
 1.770e+02 6.400e+01 1.000e+00]","[2.512e+03 5.203e+03 3.828e+03 2.096e+03 2.309e+03 3.920e+02 1.270e+02
 2.100e+01 1.000e+01 1.000e+00]","[1.0152e+04 1.0300e+02 3.5000e+01 1.1000e+01 5.0000e+00 2.0000e+00
 1.0000e+00 2.0000e+00 0.0000e+00 1.0000e+00]","[3.062e+03 1.283e+03 6.960e+02 3.200e+02 8.900e+01 3.200e+01 8.000e+00
 8.000e+00 1.000e+00 1.000e+00]",[277. 436. 693. 836. 792. 665. 341.  64.  20.   1.]
1262,data\benchmark\db\4\m447\m447.off,447,4365,2370.0,0,"[0.025    0.025    0.025    0.975    0.025    0.025    0.975    0.025
 0.465257 0.025    0.025    0.465257 0.025    0.476412 0.025    0.975
 0.476412 0.025    0.975    0.476412 0.465257 0.025    0.476412 0.465257]",building,0.018826583911542873,3.1982677274475715,2.095616102218628,238.42878473220753,0.2161126732826233,1.040966272354126,5.501454399219981,[57. 72. 64. 63. 58. 36. 22. 11.  4.  1.],[ 34. 201. 658. 209.  26.   6.   4.  12.  13.   1.],[506. 122.  18.  26.  36.   5.   3.   7.   3.   1.],[212.  87.  54.  23.   8.   3.   0.   0.   0.   1.],[ 9. 24. 54. 61. 42. 40. 35. 20.  5.  1.]
1263,data\benchmark\db\4\m448\m448.off,448,2286,1530.0,0,"[0.025    0.025    0.025    0.714563 0.025    0.025    0.714563 0.025
 0.899309 0.025    0.025    0.899309 0.025    0.975    0.025    0.714563
 0.975    0.025    0.714563 0.975    0.899309 0.025    0.975    0.899309]",,0.09801031367959138,8.59073447863016,1.364470362663269,2025.1397527806523,0.626547634601593,1.2088594436645508,4.596211250049672,[28. 30. 39. 28. 31. 17. 14. 11.  5.  1.],[  7.  30.  61. 169. 133. 127.  46.  10.  25.   1.],[269.  63.  21.  10.   7.   5.   3.   1.   1.   1.],[102.  47.  24.  14.   6.   5.   1.   1.   3.   1.],[12. 13. 17. 28. 32. 23.  9.  8. 10.  1.]
1264,data\benchmark\db\4\m449\m449.off,449,663,328.0,0,"[0.025    0.025    0.025    0.680584 0.025    0.025    0.680584 0.025
 0.975    0.025    0.025    0.975    0.025    0.524678 0.025    0.680584
 0.524678 0.025    0.680584 0.524678 0.975    0.025    0.524678 0.975   ]",building,0.1496364956755767,2.094097568293071,1.8582826852798462,23.739522157389978,0.3481602966785431,0.980877161026001,7.684644816466678,[ 8. 13.  4.  7.  4.  4.  8.  7.  3.  1.],[ 2.  1. 24. 42. 17. 40. 23. 14. 12.  1.],[65. 14. 18.  1.  0.  4.  2.  4.  0.  2.],[19. 12. 10. 10.  3.  1.  2.  1.  0.  1.],[4. 2. 9. 3. 5. 6. 4. 8. 3. 1.]
1265,data\benchmark\db\4\m450\m450.off,450,2343,1879.0,0,"[0.025    0.025    0.025    0.975    0.025    0.025    0.975    0.025
 0.296429 0.025    0.025    0.296429 0.025    0.264762 0.025    0.975
 0.264762 0.025    0.975    0.264762 0.296429 0.025    0.264762 0.296429]",,0.033366341687219754,2.087085249638697,3.6825525760650635,49.769842887542794,0.07652106881141663,0.9906628131866455,12.32812865667795,[31. 50. 36. 30. 17. 16. 13. 12.  3.  1.],[165. 195.  71.  46.  34.  14.  46.  17.  35.   1.],[243.  87.  23.  12.   5.  13.   5.   0.   1.   1.],[90. 51. 21. 16. 14.  6.  5.  3.  2.  1.],[11. 14. 40. 30. 24. 22.  6.  5.  4.  1.]
1266,data\benchmark\db\4\m451\m451.off,451,2715,1696.0,0,"[0.025    0.025    0.025    0.975    0.025    0.025    0.975    0.025
 0.537424 0.025    0.025    0.537424 0.025    0.246661 0.025    0.975
 0.246661 0.025    0.975    0.246661 0.537424 0.025    0.246661 0.537424]",building,0.011545545037133946,2.962509099788624,3.952793598175049,241.97575812231256,0.1292475163936615,1.0550339221954346,12.838530187856321,[37. 38. 50. 35. 28. 23. 15.  9.  6.  1.],[ 66. 111. 213. 155.  22.  71.  54.  18.  13.   1.],[366.  34.  19.  13.   5.   5.   2.   1.   6.   1.],[168.  39.  17.  10.   2.   1.   3.   1.   0.   1.],[14. 25. 36. 48. 37. 14.  5.  0.  1.  1.]
1267,data\benchmark\db\4\m452\m452.off,452,7671,5111.0,0,"[0.025    0.025    0.025    0.975    0.025    0.025    0.975    0.025
 0.766431 0.025    0.025    0.766431 0.025    0.743442 0.025    0.975
 0.743442 0.025    0.975    0.743442 0.766431 0.025    0.743442 0.766431]",,0.09403217920300638,9.024334005708115,1.3114675283432007,2396.664440094026,0.555552065372467,1.1592499017715454,3.7639443004785504,[ 76. 144. 133. 133.  99.  56.  21.  12.   7.   1.],[ 31. 205. 309. 218. 448. 573. 178.  43.  39.   1.],"[1.077e+03 1.460e+02 1.300e+01 1.800e+01 2.000e+00 1.200e+01 1.000e+00
 6.000e+00 2.000e+00 1.000e+00]",[208.  97. 112.  81.  77.  51.  35.  15.   5.   1.],[  9.  46.  75. 100.  63. 115.  61.  33.   9.   1.]
1268,data\benchmark\db\4\m453\m453.off,453,7155,5116.0,0,"[0.025    0.025    0.025    0.975    0.025    0.025    0.975    0.025
 0.739061 0.025    0.025    0.739061 0.025    0.825198 0.025    0.975
 0.825198 0.025    0.975    0.825198 0.739061 0.025    0.825198 0.739061]",building,0.1489600601521378,9.175037315498283,1.3192416429519653,2001.19126329138,0.5946248769760132,1.2042430639266968,4.874991397119856,[ 96. 144. 115.  79.  74.  59.  37.  18.  13.   1.],[105. 280. 455. 412. 331. 217.  59.  44.   4.   1.],[922. 146.  49.   5.  35.   3.   2.   1.  27.   2.],[259. 155.  86.  67.  39.  18.   5.   5.   1.   1.],[ 22.  80. 119. 113.  64.  43.  22.   7.   6.   1.]
1269,data\benchmark\db\4\m454\m454.off,454,600,216.0,0,"[0.025   0.025   0.025   0.975   0.025   0.025   0.975   0.025   0.55505
 0.025   0.025   0.55505 0.025   0.3874  0.025   0.975   0.3874  0.025
 0.975   0.3874  0.55505 0.025   0.3874  0.55505]",,0.06646816038652431,1.3182097591098443,2.5167784690856934,8.88478121739591,0.20965072512626648,0.9928087592124939,5.987431342739533,[ 9.  8.  7. 13.  5.  5.  3.  3.  0.  1.],[14. 38. 35. 34. 17.  3.  9.  3.  6.  1.],[56.  4.  2.  2.  8.  7. 13.  7.  0.  1.],[20. 15. 10.  4.  1.  2.  1.  0.  0.  1.],[3. 3. 3. 7. 9. 5. 5. 3. 1. 1.]
1270,data\benchmark\db\4\m455\m455.off,455,156,70.0,0,"[0.025    0.025    0.025    0.715909 0.025    0.025    0.715909 0.025
 0.975    0.025    0.025    0.975    0.025    0.543182 0.025    0.715909
 0.543182 0.025    0.715909 0.543182 0.975    0.025    0.543182 0.975   ]",building,0.16690913584593314,1.9281226285795698,1.7949784994125366,17.545425317928473,0.37914717197418213,1.0992298126220703,2.5991403426968622,[3. 1. 2. 1. 2. 3. 1. 0. 0. 1.],[ 1.  3.  6. 12.  9.  5.  2.  0.  2.  1.],[ 6.  1.  2. 11.  3.  1.  0.  1.  0.  1.],[3. 4. 1. 2. 2. 1. 0. 0. 0. 1.],[3. 1. 0. 1. 1. 1. 1. 0. 2. 1.]
1271,data\benchmark\db\4\m456\m456.off,456,1821,703.0,0,"[0.025    0.025    0.025    0.975    0.025    0.025    0.975    0.025
 0.942795 0.025    0.025    0.942795 0.025    0.484462 0.025    0.975
 0.484462 0.025    0.975    0.484462 0.942795 0.025    0.484462 0.942795]",,0.07277243977655351,2.065186773337608,2.0125417709350586,32.650853404910606,0.4453296363353729,1.3210251331329346,5.0683889259720605,[30. 30. 39. 15. 14. 16.  7.  9.  1.  1.],[ 88.  98. 155.  33.  17.  66.  14.  10.   3.   1.],[194.  38.  45.  13.   5.   5.   1.   1.   0.   1.],[82. 39. 20.  7.  5.  5.  1.  2.  0.  1.],[ 5. 13. 22. 26. 25. 10. 12.  3.  5.  1.]
1272,data\benchmark\db\4\m457\m457.off,457,852,417.0,0,"[0.025    0.025    0.025    0.578512 0.025    0.025    0.578512 0.025
 0.975    0.025    0.025    0.975    0.025    0.464669 0.025    0.578512
 0.464669 0.025    0.578512 0.464669 0.975    0.025    0.464669 0.975   ]",building,0.11801876721039989,1.6236660190481609,2.0982677936553955,12.459900320741292,0.26209619641304016,1.0613646507263184,9.34288235406044,[ 7. 14. 13. 10. 16.  7.  5.  1.  2.  1.],[ 6.  6. 26. 19. 27. 39. 35. 44. 24.  1.],[91. 32.  6.  0.  6.  0.  6.  0.  0.  1.],[32. 13. 16. 11.  0.  2.  1.  0.  0.  1.],[ 6.  4.  8.  8. 12.  5.  6.  3.  4.  1.]
1273,data\benchmark\db\4\m458\m458.off,458,2874,1760.0,0,"[0.025    0.025    0.025    0.975    0.025    0.025    0.975    0.025
 0.595892 0.025    0.025    0.595892 0.025    0.274765 0.025    0.975
 0.274765 0.025    0.975    0.274765 0.595892 0.025    0.274765 0.595892]",,0.009433178204973386,4.217505709176601,3.5484867095947266,772.3924465352846,0.15963703393936157,1.047356367111206,23.929806481753214,[67. 60. 29. 23. 21. 19. 19. 15.  2.  1.],[ 28.  95. 143. 106. 111. 123.  73.  57.  29.   1.],[342.  72.  33.  11.   2.   9.   0.   1.   8.   1.],[153.  48.  24.  16.   4.   3.   4.   1.   2.   1.],[ 7. 19. 37. 40. 42. 20. 18.  5.  3.  1.]
1274,data\benchmark\db\4\m459\m459.off,459,30,16.0,0,"[0.025    0.025    0.025    0.658333 0.025    0.025    0.658333 0.025
 0.975    0.025    0.025    0.975    0.025    0.658333 0.025    0.658333
 0.658333 0.025    0.658333 0.658333 0.975    0.025    0.658333 0.975   ]",,0.3096072828779831,2.757636974286203,1.4810134172439575,37.688226069553174,0.4225672781467438,1.2084264755249023,3.658541294852746,[2. 0. 0. 0. 0. 0. 0. 0. 0. 1.],[3. 2. 0. 0. 0. 0. 0. 0. 2. 1.],[3. 0. 0. 1. 0. 0. 0. 0. 0. 1.],[2. 0. 0. 0. 0. 0. 0. 0. 0. 1.],[1. 0. 0. 0. 0. 0. 0. 0. 0. 1.]
1275,data\benchmark\db\4\m460\m460.off,460,14244,8520.0,0,"[0.025    0.025    0.025    0.975    0.025    0.025    0.975    0.025
 0.755004 0.025    0.025    0.755004 0.025    0.680991 0.025    0.975
 0.680991 0.025    0.975    0.680991 0.755004 0.025    0.680991 0.755004]",,0.04087629627474279,6.719589405779816,1.4317370653152466,1500.6950186957113,0.5012971758842468,1.2242079973220825,3.004367603296498,[138. 221. 256. 243. 181. 119.  61.  29.  18.   1.],[317. 676. 555. 926. 973. 294.  53.   0.   3.   1.],"[2.037e+03 3.190e+02 6.000e+00 6.000e+00 1.000e+00 4.000e+00 0.000e+00
 0.000e+00 0.000e+00 1.000e+00]",[570. 238. 187. 110.  77.  50.  24.  10.   0.   1.],[ 43.  92. 129. 168. 171. 144. 122.  60.  20.   1.]
1276,data\benchmark\db\4\m461\m461.off,461,2448,1587.0,0,"[0.025    0.025    0.025    0.975    0.025    0.025    0.975    0.025
 0.716057 0.025    0.025    0.716057 0.025    0.825235 0.025    0.975
 0.825235 0.025    0.975    0.825235 0.716057 0.025    0.825235 0.716057]",,0.1294798101850647,5.833520972279618,1.3616235256195068,551.6851114372415,0.576142430305481,1.2517017126083374,5.2604453534996,[53. 40. 30. 23. 30. 21. 10.  7.  3.  1.],[ 67. 193.  89.  54.  77.  59.  22.  51.  39.   1.],[309.  20.  18.  25.  22.   1.   2.  10.   0.   1.],[115.  26.  17.  23.  12.  11.   7.   3.   3.   1.],[35. 30. 24. 23. 17. 15.  6.  6.  7.  1.]
1277,data\benchmark\db\4\m462\m462.off,462,75,22.0,0,"[0.025    0.025    0.025    0.680247 0.025    0.025    0.680247 0.025
 0.975    0.025    0.025    0.975    0.025    0.60382  0.025    0.680247
 0.60382  0.025    0.680247 0.60382  0.975    0.025    0.60382  0.975   ]",,0.2688753482717975,2.074376438559204,1.6147196292877197,17.214214879758103,0.4004780948162079,1.1693207025527954,5.004317804249827,[2. 3. 0. 0. 1. 0. 0. 0. 0. 1.],[5. 3. 4. 0. 2. 0. 0. 4. 1. 1.],[2. 0. 0. 6. 0. 0. 0. 3. 0. 1.],[1. 0. 0. 3. 0. 0. 1. 0. 1. 1.],[1. 1. 0. 1. 0. 0. 1. 0. 0. 1.]
1278,data\benchmark\db\4\m463\m463.off,463,6066,3672.0,0,"[0.025    0.025    0.025    0.785029 0.025    0.025    0.785029 0.025
 0.574765 0.025    0.025    0.574765 0.025    0.975    0.025    0.785029
 0.975    0.025    0.785029 0.975    0.574765 0.025    0.975    0.574765]",,0.11381311068272956,8.689590884940154,1.6963454484939575,1944.9204508622922,0.43992704153060913,1.0694074630737305,4.6898539611474845,[ 93. 102.  92.  84.  67.  41.  17.  27.  16.   1.],[297. 103. 146. 239. 194. 392. 181.  32.  32.   1.],[808.  39. 106.  31.   6.   7.   4.   3.   6.   1.],[252. 125.  77.  40.  16.  14.   7.   6.   2.   1.],[10. 67. 88. 91. 77. 34. 26.  8.  3.  1.]
1279,data\benchmark\db\4\m464\m464.off,464,24903,12810.0,0,"[0.025    0.025    0.025    0.347449 0.025    0.025    0.347449 0.025
 0.296305 0.025    0.025    0.296305 0.025    0.975    0.025    0.347449
 0.975    0.025    0.347449 0.975    0.296305 0.025    0.975    0.296305]",,0.0318823444751029,4.4567722513718895,3.2905282974243164,495.77679942618096,0.10037710517644882,0.9554650187492371,19.53689983005653,[608. 480. 251. 190. 191. 145. 156. 128.  64.   1.],"[8.480e+02 7.930e+02 9.870e+02 1.069e+03 8.540e+02 8.620e+02 5.770e+02
 4.000e+02 2.490e+02 1.000e+00]","[3.483e+03 4.160e+02 1.620e+02 1.200e+01 5.000e+00 1.800e+01 3.400e+01
 8.000e+00 1.100e+01 1.000e+00]","[1.245e+03 4.910e+02 2.650e+02 1.290e+02 4.700e+01 1.900e+01 1.200e+01
 5.000e+00 0.000e+00 1.000e+00]",[ 47. 204. 315. 390. 336. 203. 123.  34.   8.   1.]
1280,data\benchmark\db\4\m465\m465.off,465,7005,4363.0,0,"[0.025    0.025    0.025    0.21702  0.025    0.025    0.21702  0.025
 0.251523 0.025    0.025    0.251523 0.025    0.975    0.025    0.21702
 0.975    0.025    0.21702  0.975    0.251523 0.025    0.975    0.251523]",,0.05050109131459121,3.5608529465024894,4.492673397064209,200.91471007351777,0.05322088301181793,0.968552827835083,40.99089950754074,[215.  69.  64.  53.  67.  47.  28.  43.  36.   1.],[180. 203. 164. 729. 243.  68.  77.  87. 116.   1.],"[1.163e+03 3.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 1.000e+00]",[302. 121.  74.  43.  31.  20.  18.  10.   3.   1.],[ 26.  63.  89. 100.  73.  51.  34.  24.   6.   1.]
1281,data\benchmark\db\4\m466\m466.off,466,110370,66620.0,0,"[0.025    0.025    0.025    0.694002 0.025    0.025    0.694002 0.025
 0.665378 0.025    0.025    0.665378 0.025    0.975    0.025    0.694002
 0.975    0.025    0.694002 0.975    0.665378 0.025    0.975    0.665378]",,0.04759898084662146,9.782171907652193,1.4653326272964478,4290.491490435885,0.45022931694984436,1.1079752445220947,9.86057245418521,"[1.638e+03 2.264e+03 1.722e+03 1.329e+03 1.061e+03 7.650e+02 5.710e+02
 3.330e+02 1.270e+02 1.000e+00]","[1.784e+03 6.465e+03 7.187e+03 6.407e+03 3.745e+03 1.744e+03 1.051e+03
 9.450e+02 1.030e+02 1.000e+00]","[1.798e+04 1.780e+02 1.050e+02 1.200e+01 5.000e+00 6.000e+00 3.200e+01
 2.300e+01 5.200e+01 2.000e+00]","[5.639e+03 2.450e+03 1.196e+03 3.960e+02 9.700e+01 2.600e+01 5.000e+00
 1.000e+00 0.000e+00 1.000e+00]","[3.060e+02 1.030e+03 1.657e+03 1.782e+03 1.467e+03 8.210e+02 2.640e+02
 2.900e+01 1.000e+00 1.000e+00]"
1282,data\benchmark\db\4\m467\m467.off,467,25002,16159.0,0,"[0.025    0.025    0.025    0.302739 0.025    0.025    0.302739 0.025
 0.224478 0.025    0.025    0.224478 0.025    0.975    0.025    0.302739
 0.975    0.025    0.302739 0.975    0.224478 0.025    0.975    0.224478]",,0.013370699361818172,0.5681340616401873,4.343410015106201,1.5858986181486554,0.06625928729772568,0.9652467370033264,71.2740397961604,[783. 355. 180. 191. 158. 140. 122. 197.  96.   1.],"[6.310e+02 1.461e+03 7.370e+02 1.778e+03 1.660e+02 5.490e+02 4.090e+02
 2.530e+02 6.820e+02 1.000e+00]","[3.773e+03 1.870e+02 3.900e+01 2.700e+01 4.100e+01 1.900e+01 6.000e+00
 5.900e+01 1.500e+01 1.000e+00]","[1.552e+03 3.460e+02 1.380e+02 8.500e+01 3.100e+01 3.600e+01 1.900e+01
 1.200e+01 3.000e+00 1.000e+00]",[320. 425. 373. 259. 147.  98.  34.   9.   1.   1.]
1283,data\benchmark\db\4\m468\m468.off,468,8241,5898.0,0,"[0.025    0.025    0.025    0.531559 0.025    0.025    0.531559 0.025
 0.213636 0.025    0.025    0.213636 0.025    0.975    0.025    0.531559
 0.975    0.025    0.531559 0.975    0.213636 0.025    0.975    0.213636]",building,0.01705031609898155,1.2959379753947353,4.56383752822876,16.668112830516044,0.11072113364934921,1.0334885120391846,66.37275277001343,[193.  59.  73. 128. 128.  72.  42.  21.  16.   1.],[  8.  13.  30.  13. 509. 640. 412. 403. 168.   1.],"[1.345e+03 1.100e+01 1.000e+00 8.000e+00 6.000e+00 0.000e+00 0.000e+00
 1.000e+00 0.000e+00 1.000e+00]",[447. 151.  53.  45.  22.   6.   4.   1.   3.   1.],[ 45.  92. 110. 101.  98.  63.  30.  10.   0.   1.]
1284,data\benchmark\db\4\m469\m469.off,469,5106,3346.0,0,"[0.025    0.025    0.025    0.493215 0.025    0.025    0.493215 0.025
 0.89231  0.025    0.025    0.89231  0.025    0.975    0.025    0.493215
 0.975    0.025    0.493215 0.975    0.89231  0.025    0.975    0.89231 ]",building,0.1516280619248252,1.7895165731447735,1.9768255949020386,14.716935367076703,0.4290981888771057,1.2210499048233032,7.159162643101976,[101.  58.  84.  65.  53.  36.  26.  22.   8.   1.],[240. 467. 291.  90.  83. 130.  25.  11.  23.   1.],[646. 124.  52.   7.   5.   8.   4.   2.   1.   2.],[267.  99.  39.  19.   5.  14.   6.   3.   1.   1.],[61. 80. 71. 62. 31. 23.  9.  2.  1.  1.]
1285,data\benchmark\db\4\m470\m470.off,470,43392,28566.0,0,"[0.025    0.025    0.025    0.191721 0.025    0.025    0.191721 0.025
 0.975    0.025    0.025    0.975    0.025    0.659424 0.025    0.191721
 0.659424 0.025    0.191721 0.659424 0.975    0.025    0.659424 0.975   ]",building,0.01008235280758634,0.5950016034473282,5.085515022277832,2.0978453188535844,0.12326479703187943,1.1259479522705078,55.156857201206016,"[1.248e+03 5.840e+02 3.360e+02 3.540e+02 3.890e+02 2.410e+02 2.790e+02
 2.670e+02 1.590e+02 1.000e+00]","[3.223e+03 4.460e+03 3.590e+03 2.730e+02 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 2.400e+01 1.000e+00]","[7.203e+03 2.100e+01 1.000e+00 0.000e+00 1.000e+00 5.000e+00 0.000e+00
 0.000e+00 0.000e+00 1.000e+00]","[2.54e+03 8.53e+02 3.30e+02 7.40e+01 4.40e+01 1.20e+01 4.00e+00 0.00e+00
 0.00e+00 1.00e+00]",[422. 818. 858. 576. 182.  29.   4.   1.   2.   1.]
1286,data\benchmark\db\4\m471\m471.off,471,354,248.0,0,"[0.025    0.025    0.025    0.253    0.025    0.025    0.253    0.025
 0.241728 0.025    0.025    0.241728 0.025    0.975    0.025    0.253
 0.975    0.025    0.253    0.975    0.241728 0.025    0.975    0.241728]",building,0.016478531176568445,0.5479710670404024,4.033459186553955,1.2817804277911482,0.05962825194001198,0.9568156003952026,26.9318573273899,[8. 4. 4. 6. 4. 2. 2. 1. 0. 1.],[55.  8. 15.  1.  0.  0.  0.  4. 10.  1.],[50.  2.  0.  0.  0.  0.  0.  0.  6.  1.],[20.  4.  1.  1.  3.  0.  2.  0.  0.  1.],[6. 4. 8. 4. 0. 0. 1. 0. 0. 1.]
