,file_name,id,n_vertices,n_triangles,n_quads,bounding_box,classification,volume,surface_area,bounding_box_ratio,compactness,bounding_box_volume,diameter,eccentricity,angle_three_vertices,barycenter_vertice,two_vertices,square_area_triangle,cube_volume_tetrahedron
1327,data/benchmark/db/12/m1292/m1292.off,1292,2877.0,4999.0,0,"[-0.50090855 -0.34171766 -0.09148188  0.49810672 -0.34171766 -0.09148188
  0.49810672 -0.34171766  0.10401454 -0.50090855 -0.34171766  0.10401454
 -0.50090855  0.3445177  -0.09148188  0.49810672  0.3445177  -0.09148188
  0.49810672  0.3445177   0.10401454 -0.50090855  0.3445177   0.10401454]",winged_vehicle,0.01,0.6175380711981941,5.110146522521973,2355.001624175478,0.13402444124221802,0.999999428743501,3.240354397953417,[154. 158. 113.  81.  66.  65.  47.  45.  37.   1.],[122. 419. 469. 397. 306. 233. 150.  10. 194.   1.],[390. 313. 300. 251.  75.  55.  46.   6.   1.   1.],[437. 143. 106.  42.  22.   4.   5.   5.   3.   1.],[ 45. 116. 159. 119.  96.  30.  10.   0.   0.   1.]
1328,data/benchmark/db/12/m1257/m1257.off,1257,2635.0,5000.0,0,"[-0.395753   -0.24239126 -0.06406412  0.6041653  -0.24239126 -0.06406412
  0.6041653  -0.24239126  0.04875236 -0.395753   -0.24239126  0.04875236
 -0.395753    0.22001539 -0.06406412  0.6041653   0.22001539 -0.06406412
  0.6041653   0.22001539  0.04875236 -0.395753    0.22001539  0.04875236]",winged_vehicle,0.01,0.3858380247024838,8.863229751586914,574.4008536274878,0.05216282606124878,1.000822636307936,2.2316265236065957,[178. 127.  90.  69.  65.  54.  48.  44.  27.   1.],[527. 593. 495. 354.  19. 106.   0.   0.  13.   1.],[620. 214. 224. 112.  90.  34.   8.  12.   2.   1.],[494. 123.  56.  19.   8.   0.   1.   0.   1.   1.],[ 37. 113. 134. 131.  72.  26.  11.   2.   0.   1.]
1329,data/benchmark/db/12/m1256/m1256.off,1256,3082.0,4999.0,0,"[-0.58450866 -0.22812365 -0.04736863  0.41624123 -0.22812365 -0.04736863
  0.41624123 -0.22812365  0.06557539 -0.58450866 -0.22812365  0.06557539
 -0.58450866  0.22745793 -0.04736863  0.41624123  0.22745793 -0.04736863
  0.41624123  0.22745793  0.06557539 -0.58450866  0.22745793  0.06557539]",,0.01,0.44656447231700624,8.86058235168457,890.5381023168362,0.051493797451257706,1.0010109800198792,2.279629491950367,[198. 157. 133.  75.  64.  60.  53.  49.  32.   1.],[573. 591. 762. 277. 140.  95.  26.   0.   0.   1.],[841. 228. 179. 135.  95.  45.   9.   6.   2.   1.],[504. 182.  72.  35.  12.   8.   3.   3.   2.   1.],[ 21. 105. 144. 156. 105.  61.  18.   5.   1.   1.]
1330,data/benchmark/db/12/m1237/m1237.off,1237,2439.0,5000.0,0,"[-0.4527827  -0.4972675  -0.08241704  0.51088667 -0.4972675  -0.08241704
  0.51088667 -0.4972675   0.18783842 -0.4527827  -0.4972675   0.18783842
 -0.4527827   0.5026347  -0.08241704  0.51088667  0.5026347  -0.08241704
  0.51088667  0.5026347   0.18783842 -0.4527827   0.5026347   0.18783842]",winged_vehicle,0.01,0.6123607263434145,3.699841260910034,2296.2649061637903,0.26041144132614136,0.9999998560748432,8.033702655224738,[192. 111.  83.  55.  57.  39.  39.  42.  32.   1.],[116. 150. 307. 259. 268. 275. 257. 238.  80.   1.],[669. 112.  74.  91. 102.  90.  41.  25.  14.   1.],[443.  83.  42.  29.  28.  14.   8.   3.   0.   1.],[ 35.  88. 121. 101.  60.  45.  18.  14.   5.   1.]
1331,data/benchmark/db/12/m1231/m1231.off,1231,2563.0,5000.0,0,"[-0.49775478 -0.31013304 -0.06379683  0.50868666 -0.31013304 -0.06379683
  0.50868666 -0.31013304  0.10212675 -0.49775478 -0.31013304  0.10212675
 -0.49775478  0.33367458 -0.06379683  0.50868666  0.33367458 -0.06379683
  0.50868666  0.33367458  0.10212675 -0.49775478  0.33367458  0.10212675]",winged_vehicle,0.01,0.6441621666639518,6.065692901611328,2672.918038726747,0.10751096159219742,1.0142456763418584,7.447946791398086,[220. 120.  78.  49.  32.  44.  36.  63.  41.   1.],[140. 303. 212. 268. 375. 275. 186. 133. 157.   1.],[764.  84. 110. 109.  73.  57.  36.  33.  14.   1.],[447. 129.  51.  31.  13.   8.   2.   2.   0.   1.],[ 12.  66. 108. 105.  95.  65.  36.  16.   9.   1.]
1332,data/benchmark/db/12/m1271/m1271.off,1271,2634.0,5000.0,0,"[-0.4751774  -0.19544472 -0.04512046  0.5250509  -0.19544472 -0.04512046
  0.5250509  -0.19544472  0.05695359 -0.4751774  -0.19544472  0.05695359
 -0.4751774   0.2749445  -0.04512046  0.5250509   0.2749445  -0.04512046
  0.5250509   0.2749445   0.05695359 -0.4751774   0.2749445   0.05695359]",,0.01,0.39154426080230387,9.79904556274414,600.2644003422183,0.048025500029325485,1.0012312369554406,3.202270486916543,[186. 110.  63.  79.  80.  42.  61.  45.  36.   1.],[244. 669. 438. 304. 147.  35.  90. 152.  27.   1.],[870. 166. 116.  66.  69.  15.   5.   4.   5.   1.],[462.  90.  50.  35.  24.  20.  10.  10.   1.   1.],[ 52. 120. 109.  76.  68.  44.  36.  16.   5.   1.]
1333,data/benchmark/db/12/m1229/m1229.off,1229,2645.0,4998.0,0,"[-0.40042156 -0.25048497 -0.04070465  0.5995641  -0.25048497 -0.04070465
  0.5995641  -0.25048497  0.16642696 -0.40042156 -0.25048497  0.16642696
 -0.40042156  0.25075865 -0.04070465  0.5995641   0.25075865 -0.04070465
  0.5995641   0.25075865  0.16642696 -0.40042156  0.25075865  0.16642696]",winged_vehicle,0.01,0.7037960771804807,4.8277788162231445,3486.105495816617,0.10382189601659775,1.0113734745996077,6.266069279562758,[200. 123.  98.  64.  51.  37.  55.  44.  33.   1.],[150. 615. 476. 189. 195. 222. 104. 122.  42.   1.],[387. 295. 293.  92.  74.  39.  54.  47.  40.   1.],[406. 156.  76.  47.  13.   3.   2.   2.   0.   1.],[ 25.  84. 126. 115.  92.  53.  15.  12.   6.   1.]
1334,data/benchmark/db/12/m1209/m1209.off,1209,2506.0,4999.0,0,"[-0.51849264 -0.49485052 -0.0797325   0.44144118 -0.49485052 -0.0797325
  0.44144118 -0.49485052  0.1786767  -0.51849264 -0.49485052  0.1786767
 -0.51849264  0.5051024  -0.0797325   0.44144118  0.5051024  -0.0797325
  0.44144118  0.5051024   0.1786767  -0.51849264  0.5051024   0.1786767 ]",winged_vehicle,0.01965370519204962,1.0496079108375571,3.8696489334106445,2993.590633414448,0.24804405868053436,1.0126112487754253,8.343657282897974,[170. 121.  98.  71.  64.  39.  48.  31.  25.   1.],[167. 134. 195. 168. 274. 217. 473. 171. 204.   1.],[540. 217. 111.  90.  88.  72.  74.  45.  15.   1.],[364. 126.  62.  39.  25.  21.  18.   9.   4.   1.],[ 15.  54. 102. 117.  82.  56.  43.  23.   9.   1.]
1335,data/benchmark/db/12/m1235/m1235.off,1235,2499.0,4999.0,0,"[-0.60593474 -0.5207039  -0.11981622  0.37630445 -0.5207039  -0.11981622
  0.37630445 -0.5207039   0.15873551 -0.60593474 -0.5207039   0.15873551
 -0.60593474  0.48176396 -0.11981622  0.37630445  0.48176396 -0.11981622
  0.37630445  0.48176396  0.15873551 -0.60593474  0.48176396  0.15873551]",winged_vehicle,0.019115256640748167,0.6752943428232279,3.5988571643829346,842.7894064765543,0.2742796540260315,1.2452340856065915,7.535474642293559,[221. 106.  66.  63.  53.  40.  32.  43.  42.   1.],[251. 474. 398. 602. 168.  72.  32.   0.   0.   2.],[703. 141. 117.  94. 106.  50.  30.   6.   1.   1.],[447. 146.  46.  17.   5.   3.   1.   1.   0.   1.],[ 20.  62. 136. 116.  77.  55.  18.  13.   2.   1.]
1336,data/benchmark/db/12/m1287/m1287.off,1287,2629.0,4999.0,0,"[-0.4704272  -0.21326378 -0.02420885  0.5330349  -0.21326378 -0.02420885
  0.5330349  -0.21326378  0.06417733 -0.4704272  -0.21326378  0.06417733
 -0.4704272   0.26462007 -0.02420885  0.5330349   0.26462007 -0.02420885
  0.5330349   0.26462007  0.06417733 -0.4704272   0.26462007  0.06417733]",winged_vehicle,0.01,0.33807845833080274,11.353156089782715,386.4136842300526,0.0423845611512661,1.0035524683088082,1.843061696619536,[175. 120. 104.  79.  72.  61.  37.  26.  26.   1.],[174. 605. 753. 385. 146.   8.   3.  16.  12.   1.],[838. 216. 165.  67.  15.   8.   4.   0.   0.   1.],[464. 147.  54.  28.   2.   5.   1.   0.   0.   1.],[ 28.  87. 122. 135.  89.  38.  18.   7.   1.   1.]
1337,data/benchmark/db/12/m1223/m1223.off,1223,2502.0,5000.0,0,"[-0.4593284  -0.34950244 -0.04441253  0.54053605 -0.34950244 -0.04441253
  0.54053605 -0.34950244  0.15959586 -0.4593284  -0.34950244  0.15959586
 -0.4593284   0.34666425 -0.04441253  0.54053605  0.34666425 -0.04441253
  0.54053605  0.34666425  0.15959586 -0.4593284   0.34666425  0.15959586]",winged_vehicle,0.01,0.6265027481485941,4.901094913482666,2459.0589560271414,0.14200459420681,1.0004413587687015,7.313730941159034,[216. 109.  65.  48.  46.  41.  36.  59.  46.   1.],[144. 376. 252. 216. 233. 394. 172.  97. 116.   1.],[655. 149.  90. 117.  85.  55.  48.  39.  12.   1.],[500. 116.  33.   7.   8.   1.   1.   1.   0.   1.],[ 38. 105. 130. 106.  70.  30.  13.   5.   3.   1.]
1338,data/benchmark/db/12/m1242/m1242.off,1242,2616.0,4999.0,0,"[-0.56635976 -0.29914516 -0.04641687  0.4339515  -0.29914516 -0.04641687
  0.4339515  -0.29914516  0.1719417  -0.56635976 -0.29914516  0.1719417
 -0.56635976  0.30031136 -0.04641687  0.4339515   0.30031136 -0.04641687
  0.4339515   0.30031136  0.1719417  -0.56635976  0.30031136  0.1719417 ]",,0.01,0.6883404189728175,4.581048488616943,3261.4431706105647,0.13093721866607666,1.0007626953099242,7.507385187699845,[307.  91.  43.  28.  32.  35.  45.  64.  52.   1.],[238. 288. 426. 248. 244. 218. 295.  61.  73.   1.],[723. 173. 118. 108.  65.  72.  21.  19.   8.   1.],[520. 116.  37.   8.  10.   3.   2.   1.   0.   1.],[ 40. 138. 164. 102.  44.  20.   8.   5.   2.   1.]
1339,data/benchmark/db/12/m1246/m1246.off,1246,2483.0,5000.0,0,"[-0.4663908  -0.42790577 -0.08058541  0.5341336  -0.42790577 -0.08058541
  0.5341336  -0.42790577  0.09747963 -0.4663908  -0.42790577  0.09747963
 -0.4663908   0.40610978 -0.08058541  0.5341336   0.40610978 -0.08058541
  0.5341336   0.40610978  0.09747963 -0.4663908   0.40610978  0.09747963]",,0.01,0.5832853372570007,5.618870735168457,1984.463784070111,0.14858688414096832,1.1705140289586822,6.181499877796338,[200. 114.  84.  48.  42.  33.  49.  57.  34.   1.],[332. 424. 285. 288. 348. 209.  59.  38.   0.   3.],[641. 126. 106. 102. 108.  69.  46.  29.  13.   1.],[478. 114.  28.  17.  17.   2.   1.   3.   2.   1.],[ 40. 125. 140. 109.  54.  23.   5.   0.   0.   1.]
1340,data/benchmark/db/12/m1286/m1286.off,1286,2844.0,4999.0,0,"[-0.27119488 -0.47466412 -0.03939322  0.33265156 -0.47466412 -0.03939322
  0.33265156 -0.47466412  0.06506311 -0.27119488 -0.47466412  0.06506311
 -0.27119488  0.52788633 -0.03939322  0.33265156  0.52788633 -0.03939322
  0.33265156  0.52788633  0.06506311 -0.27119488  0.52788633  0.06506311]",winged_vehicle,0.01,0.3896409646072193,9.597794532775879,591.5532292449573,0.06323646008968353,1.0026851998393849,4.050137084765069,[194. 129. 114.  78.  88.  58.  33.  34.  30.   1.],[123. 221. 400. 570. 478. 370.  55.   0.  57.   1.],[625. 302. 173. 127. 141.  37.  15.   1.   0.   1.],[419. 147.  83.  66.  20.  10.   8.   2.   3.   1.],[ 28. 100. 122. 109. 101.  52.  33.  18.   5.   1.]
1341,data/benchmark/db/12/m1285/m1285.off,1285,2662.0,4920.0,0,"[-0.5249716  -0.13876542 -0.03707165  0.5311465  -0.13876542 -0.03707165
  0.5311465  -0.13876542  0.04253526 -0.5249716  -0.13876542  0.04253526
 -0.5249716   0.24568234 -0.03707165  0.5311465   0.24568234 -0.03707165
  0.5311465   0.24568234  0.04253526 -0.5249716   0.24568234  0.04253526]",,0.01,0.09154180206622511,13.266663551330566,7.671112867847024,0.03232217952609062,1.0561729541573308,1.6253450111248118,[265.  74.  74.  75.  64.  30.  44.  46.  37.   1.],[639. 713. 236. 351.  56.  19.  33.  29.  52.   1.],"[1.126e+03 1.310e+02 6.500e+01 3.000e+00 0.000e+00 2.000e+00 2.000e+00
 1.000e+00 0.000e+00 1.000e+00]",[561.  58.  33.  26.   8.  13.   4.   4.   2.   1.],[132. 172.  89.  70.  35.  14.  12.   5.   3.   1.]
1342,data/benchmark/db/12/m1211/m1211.off,1211,2577.0,5000.0,0,"[-0.57313544 -0.49417478 -0.1849725   0.394382   -0.49417478 -0.1849725
  0.394382   -0.49417478  0.0894158  -0.57313544 -0.49417478  0.0894158
 -0.57313544  0.50481904 -0.1849725   0.394382    0.50481904 -0.1849725
  0.394382    0.50481904  0.0894158  -0.57313544  0.50481904  0.0894158 ]",winged_vehicle,0.01,0.7222371086959773,3.640803098678589,3767.3797269542797,0.26520836353302,1.000002277510587,3.579591966687695,[118. 129. 125. 110.  73.  40.  50.  28.  13.   1.],[340. 259. 191. 250. 575. 243. 148.  22.  32.   1.],[521. 176. 144. 161. 134.  60.  52.  29.  10.   1.],[434. 136.  58.  36.  15.   7.   1.   0.   0.   1.],[ 18.  63. 136. 113.  70.  74.  26.  11.   4.   1.]
1343,data/benchmark/db/12/m1265/m1265.off,1265,2614.0,4999.0,0,"[-0.68604493 -0.18738286 -0.05349489  0.31388217 -0.18738286 -0.05349489
  0.31388217 -0.18738286  0.07847299 -0.68604493 -0.18738286  0.07847299
 -0.68604493  0.18997192 -0.05349489  0.31388217  0.18997192 -0.05349489
  0.31388217  0.18997192  0.07847299 -0.68604493  0.18997192  0.07847299]",winged_vehicle,0.01,0.374150906659372,7.577049732208252,523.7697421419939,0.04979507997632027,1.0000485179122993,5.281288095589855,[237. 104.  73.  57.  46.  45.  49.  43.  42.   1.],[235. 440. 787. 363.  71.   0. 113.  67.  14.   1.],[768. 182. 102.  51.  67.  44.  47.  36.   9.   1.],[393. 181.  87.  15.  12.   5.   2.   2.   0.   1.],[ 35.  83. 112. 109.  89.  54.  29.   6.   5.   1.]
1344,data/benchmark/db/12/m1263/m1263.off,1263,2751.0,4999.0,0,"[-0.62693304 -0.4696684  -0.07974768  0.37322265 -0.4696684  -0.07974768
  0.37322265 -0.4696684   0.18510339 -0.62693304 -0.4696684   0.18510339
 -0.62693304  0.47039998 -0.07974768  0.37322265  0.47039998 -0.07974768
  0.37322265  0.47039998  0.18510339 -0.62693304  0.47039998  0.18510339]",winged_vehicle,0.01,1.1538718778800088,3.776294708251953,15362.884539961491,0.2490168660879135,1.000782940799209,9.322892498738632,[225. 115.  59.  79.  67.  54.  46.  45.  43.   1.],[231. 346. 151. 198. 565. 424. 144.  63.  77.   1.],[666. 206. 181.  98.  67.  58.  57.  30.  11.   1.],[480. 144.  69.  20.   8.   2.   7.   3.   0.   1.],[ 55. 164. 164.  94.  47.  17.   9.   0.   0.   1.]
1345,data/benchmark/db/12/m1206/m1206.off,1206,2638.0,4999.0,0,"[-0.3339572  -0.4823053  -0.07307772  0.6664033  -0.4823053  -0.07307772
  0.6664033  -0.4823053   0.20341323 -0.3339572  -0.4823053   0.20341323
 -0.3339572   0.48993644 -0.07307772  0.6664033   0.48993644 -0.07307772
  0.6664033   0.48993644  0.20341323 -0.3339572   0.48993644  0.20341323]",,0.01,0.5442848482256893,3.618058681488037,1612.4220697471603,0.2689129710197449,1.0199551197373813,8.181897765050728,[194. 116.  98.  74.  66.  42.  50.  34.  29.   1.],[116. 193. 398. 697. 478.  24. 106.  81.  16.   1.],[751.  83. 129.  88.  74.  79.  51.  33.  30.   1.],[415. 132.  67.  50.  24.   8.   5.   2.   0.   1.],[ 35.  93. 138. 121.  73.  42.  17.   4.   4.   1.]
1346,data/benchmark/db/12/m1298/m1298.off,1298,2546.0,5000.0,0,"[-0.5299877  -0.35085988 -0.10346836  0.47227436 -0.35085988 -0.10346836
  0.47227436 -0.35085988  0.23895037 -0.5299877  -0.35085988  0.23895037
 -0.5299877   0.3826072  -0.10346836  0.47227436  0.3826072  -0.10346836
  0.47227436  0.3826072   0.23895037 -0.5299877   0.3826072   0.23895037]",winged_vehicle,0.011125819561352425,0.7995479176052369,2.9270071983337402,4129.233717975171,0.25172102451324463,1.0414380654078683,5.473297202835257,[164. 111.  81. 111.  80.  49.  45.  28.   9.   1.],"[2.900e+01 9.600e+01 1.125e+03 4.320e+02 1.280e+02 1.080e+02 6.300e+01
 3.000e+01 2.400e+01 1.000e+00]",[757. 127. 101. 115.  81.  43.  34.  11.   3.   1.],[416. 102.  94.  36.  20.   3.   4.   2.   1.   1.],[ 47. 133. 103. 101.  64.  41.  14.   5.   1.   1.]
1347,data/benchmark/db/12/m1248/m1248.off,1248,2573.0,4999.0,0,"[-0.65850043 -0.3169131  -0.09083424  0.35252762 -0.3169131  -0.09083424
  0.35252762 -0.3169131   0.28286794 -0.65850043 -0.3169131   0.28286794
 -0.65850043  0.3252675  -0.09083424  0.35252762  0.3252675  -0.09083424
  0.35252762  0.3252675   0.28286794 -0.65850043  0.3252675   0.28286794]",,0.01,0.7089875188149579,2.7054378986358643,3563.820071676076,0.24263082444667816,1.0501397519340794,9.24238246666744,[200. 102.  83.  82.  66.  56.  52.  37.   7.   1.],[102. 242. 964. 235.  43. 117. 161. 116.  77.   1.],[765. 145.  84.  88.  32.  19.  66.  57.  29.   1.],[419. 139.  65.  29.  12.   7.   7.   5.   3.   1.],[ 63. 102. 128. 106.  63.  30.  18.   3.   1.   1.]
1348,data/benchmark/db/12/m1202/m1202.off,1202,2518.0,5000.0,0,"[-0.42192894 -0.2836659  -0.06875469  0.5860975  -0.2836659  -0.06875469
  0.5860975  -0.2836659   0.13265419 -0.42192894 -0.2836659   0.13265419
 -0.42192894  0.285868   -0.06875469  0.5860975   0.285868   -0.06875469
  0.5860975   0.285868    0.13265419 -0.42192894  0.285868    0.13265419]",,0.01,0.7461627116512448,5.004875659942627,4154.326501674525,0.11562987416982651,1.0223898625812993,7.723664963772259,[240. 109.  69.  46.  36.  27.  39.  66.  39.   1.],[329. 174. 330. 351. 302. 309.  98.  51.  69.   1.],[746. 150. 105.  69.  76.  50.  37.  20.   5.   1.],[432. 156.  44.  18.   7.   7.   3.   3.   1.   1.],[ 33. 107. 123. 123.  67.  29.  11.   7.   3.   1.]
1349,data/benchmark/db/12/m1269/m1269.off,1269,2735.0,4999.0,0,"[-0.3939796  -0.38682482 -0.01576813  0.52097356 -0.38682482 -0.01576813
  0.52097356 -0.38682482  0.0595474  -0.3939796  -0.38682482  0.0595474
 -0.3939796   0.22904974 -0.01576813  0.52097356  0.22904974 -0.01576813
  0.52097356  0.22904974  0.0595474  -0.3939796   0.22904974  0.0595474 ]",,0.01,0.16937564996132207,12.148265838623047,48.59067412881986,0.042440030723810196,1.0011273666855196,5.559452552028966,[239.  84. 114.  71.  57.  55.  32.  26.  51.   1.],[ 43. 362. 569. 699. 323. 151.   9.  15.  16.   1.],[843. 142.  65. 103. 123.  60.  10.  11.   9.   1.],[431.  99.  63.  45.  30.  30.  16.  11.   4.   1.],[ 80. 142. 159.  95.  36.  25.   7.   1.   1.   1.]
1350,data/benchmark/db/12/m1253/m1253.off,1253,2737.0,5000.0,0,"[-0.52612567 -0.35355192 -0.06803791  0.473738   -0.35355192 -0.06803791
  0.473738   -0.35355192  0.14011206 -0.52612567 -0.35355192  0.14011206
 -0.52612567  0.37349096 -0.06803791  0.473738    0.37349096 -0.06803791
  0.473738    0.37349096  0.14011206 -0.52612567  0.37349096  0.14011206]",winged_vehicle,0.01,0.9678395108794536,4.8035736083984375,9065.881603204183,0.15131333470344543,1.0001024733597803,7.393131224697953,[208. 137.  72.  63.  39.  48.  61.  54.  47.   1.],[ 61. 182. 348. 375. 301. 256. 314. 264.  87.   1.],[700. 178.  97. 119. 107.  73.  47.  32.  14.   1.],[412. 167.  70.  36.  17.  13.   6.   8.   0.   1.],[ 50. 143. 131. 130.  51.  25.  10.   6.   1.   1.]
1351,data/benchmark/db/12/m1275/m1275.off,1275,2647.0,4999.0,0,"[-0.43116474 -0.2764613  -0.07199851  0.4329198  -0.2764613  -0.07199851
  0.4329198  -0.2764613   0.14780378 -0.43116474 -0.2764613   0.14780378
 -0.43116474  0.42137295 -0.07199851  0.4329198   0.42137295 -0.07199851
  0.4329198   0.42137295  0.14780378 -0.43116474  0.42137295  0.14780378]",,0.01,0.4293772844041366,3.931189775466919,791.6207964688139,0.1325380951166153,1.007378702281596,3.0540637600038907,[171.  99.  95. 104.  82.  45.  46.  38.  25.   1.],[170. 420. 525. 584. 181.  70.  67.  90.   9.   1.],[805. 173. 101. 126.  82.  27.   3.   4.   1.   1.],[453. 107.  55.  38.  23.  21.   6.   2.   0.   1.],[ 34. 120. 123. 114.  66.  40.  20.   7.   5.   1.]
1352,data/benchmark/db/12/m1224/m1224.off,1224,2613.0,5000.0,0,"[-0.5312072  -0.21700853 -0.04035334  0.46906447 -0.21700853 -0.04035334
  0.46906447 -0.21700853  0.10242704 -0.5312072  -0.21700853  0.10242704
 -0.5312072   0.2163248  -0.04035334  0.46906447  0.2163248  -0.04035334
  0.46906447  0.2163248   0.10242704 -0.5312072   0.2163248   0.10242704]",,0.01,0.3956366432811826,7.005666255950928,619.2835235976136,0.061888307332992554,1.0002833482685984,5.849357200904241,[280. 113.  57.  27.  36.  24.  37.  63.  59.   1.],[157. 350. 487. 302. 279. 163. 161. 183.   7.   1.],[749. 176. 130.  92.  58.  46.  34.  20.   0.   1.],[388. 144.  79.  44.  15.   9.   7.   4.   6.   1.],[ 35. 110. 133. 116.  68.  31.  18.   9.   2.   1.]
1353,data/benchmark/db/12/m1230/m1230.off,1230,2648.0,5000.0,0,"[-0.4458489  -0.31253907 -0.08039996  0.5542673  -0.31253907 -0.08039996
  0.5542673  -0.31253907  0.22005366 -0.4458489  -0.31253907  0.22005366
 -0.4458489   0.31475675 -0.08039996  0.5542673   0.31475675 -0.08039996
  0.5542673   0.31475675  0.22005366 -0.4458489   0.31475675  0.22005366]",,0.01,0.5356010624582355,3.3286876678466797,1536.4707237158113,0.1884952038526535,1.027537467075693,6.421390446384052,[231. 124.  77.  51.  44.  38.  45.  62.  33.   1.],[301. 323. 326. 335. 311. 295. 126.  75.  25.   1.],[722. 232. 135.  87.  48.  40.  37.  19.   3.   1.],[493. 148.  37.  10.   9.   7.   0.   2.   0.   1.],[ 32.  80. 122. 127.  90.  51.  18.   4.   5.   1.]
1354,data/benchmark/db/12/m1295/m1295.off,1295,2682.0,4999.0,0,"[-0.50507647 -0.2116479  -0.01287192  0.50144255 -0.2116479  -0.01287192
  0.50144255 -0.2116479   0.03320839 -0.50507647 -0.2116479   0.03320839
 -0.50507647  0.3429874  -0.01287192  0.50144255  0.3429874  -0.01287192
  0.50144255  0.3429874   0.03320839 -0.50507647  0.3429874   0.03320839]",,0.01,0.533709366306398,21.84271240234375,1520.248114684985,0.02572438307106495,1.0065616083794542,3.6868552678079536,[204. 118.  97.  76.  58.  50.  47.  35.  29.   1.],[100. 473. 883. 311. 152.  77.  61.  58.  29.   1.],[736. 231. 181. 103.  40.  35.   9.   5.   0.   1.],[445. 139.  63.  41.  13.   8.   2.   3.   1.   1.],[ 29.  69. 105. 136. 109.  46.  31.   7.   4.   1.]
1355,data/benchmark/db/12/m1208/m1208.off,1208,2572.0,4998.0,0,"[-0.36325836 -0.43757737 -0.08784127  0.38150734 -0.43757737 -0.08784127
  0.38150734 -0.43757737  0.1125246  -0.36325836 -0.43757737  0.1125246
 -0.36325836  0.5138724  -0.08784127  0.38150734  0.5138724  -0.08784127
  0.38150734  0.5138724   0.1125246  -0.36325836  0.5138724   0.1125246 ]",,0.01,0.6666456653299422,4.748561859130859,2962.682953961,0.14198069274425507,1.0001046564549867,3.9419782527245877,[142. 134. 133.  83.  65.  51.  32.  23.  22.   1.],[ 23. 256. 331. 327. 605. 381. 122.   8.   3.   1.],[710. 109.  91. 103.  88.  91.  43.  41.   9.   1.],[334. 151. 100.  53.  29.  13.   3.   2.   0.   1.],[ 44. 112. 120. 105.  67.  41.  15.   9.   1.   1.]
1356,data/benchmark/db/12/m1255/m1255.off,1255,2446.0,4999.0,0,"[-0.6343474  -0.25393215 -0.08456416  0.3657313  -0.25393215 -0.08456416
  0.3657313  -0.25393215  0.14704084 -0.6343474  -0.25393215  0.14704084
 -0.6343474   0.2539863  -0.08456416  0.3657313   0.2539863  -0.08456416
  0.3657313   0.2539863   0.14704084 -0.6343474   0.2539863   0.14704084]",winged_vehicle,0.01,0.9131182336034526,4.318036079406738,7613.4420289042955,0.11764570325613022,1.0249645392491693,8.788091158101633,[204. 125.  66.  52.  35.  33.  36.  54.  46.   1.],[122. 273. 332. 333. 476. 167.  95. 136.  21.   1.],[660. 172.  90.  69.  62.  56.  46.  44.  23.   1.],[368. 154.  62.  43.  14.   8.   1.   1.   1.   1.],[ 32.  85. 118. 103.  81.  43.  17.   7.   3.   1.]
1357,data/benchmark/db/12/m1222/m1222.off,1222,2546.0,4999.0,0,"[-0.7271736  -0.46257165 -0.29200083  0.27739376 -0.46257165 -0.29200083
  0.27739376 -0.46257165  0.08704352 -0.7271736  -0.46257165  0.08704352
 -0.7271736   0.45352477 -0.29200083  0.27739376  0.45352477 -0.29200083
  0.27739376  0.45352477  0.08704352 -0.7271736   0.45352477  0.08704352]",,0.019459173231168834,1.176779589902356,2.6502633094787598,4303.64671979335,0.34882718324661255,1.0623141053004834,4.631093064982035,[135. 136. 104. 108.  69.  51.  36.  28.  11.   1.],[ 98. 474. 891. 493.  23.  17.  14.  10.  15.   1.],[572. 141. 156. 116. 273.   5.   6.   1.   2.   1.],[360. 135.  90.  63.  19.   5.   3.   2.   1.   1.],[ 39.  78. 133.  99.  97.  44.  15.   4.   0.   1.]
1358,data/benchmark/db/12/m1296/m1296.off,1296,2611.0,5000.0,0,"[-0.5047219  -0.2881954  -0.04403213  0.49118748 -0.2881954  -0.04403213
  0.49118748 -0.2881954   0.06734494 -0.5047219  -0.2881954   0.06734494
 -0.5047219   0.3031345  -0.04403213  0.49118748  0.3031345  -0.04403213
  0.49118748  0.3031345   0.06734494 -0.5047219   0.3031345   0.06734494]",,0.01,0.784909579604941,8.941780090332031,4835.694863295467,0.06559118628501892,1.0010749177620173,3.7625010823490954,[175. 130. 110.  78.  50.  51.  38.  34.  29.   1.],[203. 495. 625. 434. 132.  58.  56.  34.  50.   1.],[666. 199. 164. 134.  82.  26.  21.   9.   3.   1.],[386. 170.  72.  34.  17.  10.   4.   2.   1.   1.],[ 28.  94. 134. 146.  65.  40.  10.   3.   2.   1.]
